hashcode	mean
w6ez9x1	4.11963107102806
w6ez9x3	4.70789704269286
w6ez9x2	3.5890002430188788
w6ez9x8	3.1924170086172974
w6ez9xb	1.128106148647071
w6ezc80	0.9048144561227051
w6ezc81	0.7559929252334918
w6ezc84	1.727829076032266
w6ezc86	3.4868785577052743
w6ezc8d	1.1716173963604062
w6ezc89	1.4213739676732473
w6ezc8c	4.49496612982499
w6ezc91	4.419274378632834
w6ezc90	4.618939453890523
w6ezc92	4.61084404796561
w6ezc3r	2.7671831648073026
w6ezc3x	5.670186040837872
w6ezc3w	1.243555580813331
w6ezc3t	2.051120812230945
w6ezc3s	4.6142891926883
w6ezc3e	3.973573380389746
w6ezc3d	1.656171674590106
w6ezc39	1.9790378009432905
w6ezc38	4.730470861450084
w6ezc32	3.61482028216052
w6ezc1r	3.2980584943088123
w6ezc1p	3.5104858357949853
w6ezc0z	3.4486036651831498
w6ezc2b	2.9153081857150216
w6ezc0x	5.145866474951167
w6ezc0w	1.44866503043884
w6ezc0t	1.2042324922359264
w6ezc0s	2.2150067108137614
w6ezc0e	3.5844592841786818
w6ezc07	3.833211575034935
w6ezc06	5.357526668822174
w6ezc03	7.831202537704219
w6ezc02	2.9219708040686827
w6ezc08	3.5535236132119707
w6ezbbx	5.717015844213016
w6ezbbz	5.963430129972418
w6ezbby	3.3394720270115172
w6ezbbv	1.9536786869293052
w6ezbbu	4.295938132689433
w6ezbch	1.85490572747309
w6ezbc5	2.6609307980300545
w6ezbc7	1.898176316405979
w6ezbc6	4.452874757086844
w6ezbcd	3.9310075598234446
w6ezbc9	1.9863985678295708
w6ezbc8	0.97260906263311
w6ezb9x	0.6815194990382609
w6ezb9w	4.081788569615368
w6ezb9t	0.8803787548049499
w6ezb9v	2.0463103050326907
w6ezb9u	2.6642090400035046
w6ezb9g	3.143060392375069
w6ezb9f	2.0879078499201293
w6ezbd4	0.3874385772641054
w6ezbd1	3.8281317782135393
w6ezbd0	1.7156284557800927
w6ezb6p	6.146995411493035
w6ezb6n	3.3179074410284803
w6ezb6j	5.991808136518955
w6ezb6h	4.375729723240672
w6ezb6k	4.891280499349933
w6ezb67	3.1552754694550402
w6ezb66	2.133853899299037
w6ezb63	1.6808915308184174
w6ezb62	1.816927988243558
w6ezb4r	1.4690956455219168
w6ezb4x	1.7234949344975115
w6ezb4w	3.1007549955478027
w6ezb4t	3.9100601101748254
w6ezb4s	2.92126898112972
w6ezb4e	0.7796601581696836
w6ezb4g	0.9172495478701626
w6ezb4f	1.5695407167321245
w6ezb4c	0.9266811003417589
w6ezb4b	1.2681310235691101
w6ezb50	0.718017475632245
w6exzgp	3.023607371250301
w6exzgn	3.3180689701341612
w6exzgj	3.4928202775341326
w6exzgh	4.21430359352321
w6exzg5	4.644791345718694
w6exzg7	4.524543581045075
w6exzg6	6.255603210471356
w6exzg4	4.515843200765556
w6exzg1	4.226757889501186
w6exzg0	1.7212641628394425
w6exzep	1.0205363549816735
w6exzdz	1.7397074128527266
w6exzdy	1.398893245972278
w6exzdv	1.413434422409389
w6exzdu	1.2205606821318826
w6exzdg	1.0841138345877621
w6exzdf	1.417726914442621
w6exzdc	1.2019542526443496
w6exzdb	0.9534911971533789
w6exz6z	2.651614322604812
w6exz6y	2.559508899600236
w6exz6v	0.7802788500559561
w6exz6u	1.3082177828011732
w6exz6g	1.4296158708122026
w6exz6f	1.09107124682917
w6exz6c	1.8729043768020466
w6exz6b	2.4813098602365042
w6exz4z	3.7554195107522164
w6exz4y	4.438331735051418
w6exz4w	5.74877773382321
w6exz4t	5.604788133212263
w6exz4s	3.9874199841148252
w6exz4e	1.3779787251711353
w6exz4g	1.5467646665726225
w6exz4f	1.1146596327241565
w6exz54	1.5512843932357032
w6exz51	1.4551021093341827
w6exz53	3.1315442570494563
w6exz52	3.4650457480748926
w6exygr	2.918106542156315
w6exygq	1.9571714614261375
w6exygm	1.6092974162823928
w6exygk	2.8214908554199756
w6exygh	3.060867559070946
w6exyg5	0.717618688971954
w6exyg4	1.8253467488542108
w6exyg1	1.2786141256876187
w6exyg0	3.2797053653579
w6exyep	7.844729030863305
w6exyen	5.605147707149748
w6exyej	2.534682808403753
w6exyeh	1.6273332116650616
w6exye5	1.1310183748323692
w6exye7	1.1095272581977302
w6exye6	1.7544727677204197
w6exye3	1.399064653688217
w6exye9	1.2631893772376293
w6exye8	1.668055335685689
w6exyeb	4.592557799372545
w6exy7z	3.774329445071158
w6exy7y	2.172493075648694
w6exy7v	1.8816597387859955
w6exy7u	3.2481012967362304
w6exy7s	3.9915769063655877
w6exy7e	2.9138044395022566
w6exy7d	2.7634897792184008
w6exy79	4.184467239194027
w6exy78	3.293664192353543
w6exy72	3.4780598974414603
w6exy5r	5.935074597079176
w6exy5q	4.160172131129761
w6exy5m	2.0330529528415076
w6exy5j	5.202936741174869
w6exy5h	3.8549698986646974
w6exy55	3.3076813793899666
w6exy4g	3.0865217334069626
w6exy4f	3.2627754263757596
w6exy4c	2.7823614937198777
w6exy49	0.8030396210084376
w6exy48	1.7119859211690163
w6exvfx	3.0741182904214965
w6exvfr	3.4136907243615386
w6exvfq	2.636474035052388
w6exvfm	4.782014095673828
w6exvfk	3.226141448472454
w6exvf7	2.8961976570049144
w6exvf6	2.788470416705127
w6exvf4	0.9694615869033599
w6exvf1	3.4118603395779834
w6exvf0	4.734439673378666
w6exvcb	6.868161977807553
w6exv9z	5.2502408398034754
w6exv9y	5.215211208887059
w6exv9v	1.4400484537488611
w6exv9u	0.9738457766307419
w6exv9s	0.3936417105663194
w6exv9e	1.268615324796356
w6exv9d	1.1663522605793548
w6exv99	5.2801270039739565
w6exv98	6.763482174423901
w6exv3x	5.14923398748365
w6exv3w	2.1886806980626177
w6exv3t	2.1421329956214135
w6exv3s	0.46848361375815756
w6exv3u	1.453088464912878
w6exv3g	3.991759759614086
w6exv65	2.7742572129471
w6exv64	1.617391936574561
w6exv61	1.3031827855862301
w6exv60	1.906364549317632
w6exv62	3.8526572399658727
w6exv4p	0.8608113094870691
w6exv4n	1.819288947199575
w6exv4j	2.5202373247472294
w6exv4h	2.1932705526974847
w6exv45	0.9764846118042614
w6exv44	1.0863308401133496
w6exv41	5.109148150681839
w6exv40	5.433892960173577
w6exufp	0.870639418061956
w6exufn	0.609095248607823
w6exufj	1.867857505495263
w6exucv	3.603031981904189
w6exucu	1.1845134064920133
w6exucs	4.541490216161079
w6exuck	3.1328855655239396
w6exuch	3.679324832225443
w6exubu	3.0887923031021276
w6exubg	3.3099992033961474
w6exubf	28.162757733697777
w6exubc	1.3001370025509549
w6exubb	1.4115574028361277
w6exub8	1.0519882347348746
w6exu8x	6.311553629972305
w6exu8z	1.9754192732570375
w6exu8y	3.3786767441270955
w6exu9n	2.7496405134574653
w6exu9q	3.5278165500299443
w6exu9m	24.835524166352453
gbt2rky	10.475585784878424
gbt2rkv	4.233835607050341
gbt2rku	3.187835674559892
gbt2rkg	8.638212149944533
gbt2rm5	14.740494450436199
gbt2rm4	7.516042131874298
gbt2rm6	3.376757998151584
gbt2rmd	3.3302596349537743
gbt2rm9	0.24417565029747973
gbt2rmc	2.160486008945807
gbt2rmf	2.5400303263781674
gbt2rkf	9.13627863169679
gbt2rkz	6.391371135073088
gbt2rkx	2.2264542262970024
gbt2rkw	7.85544582043571
gbt2rkq	1.5803111624453101
gbt2rkm	0.47015947941133396
gbt2rkh	4.499534370203119
gbt2rk5	5.74335509581355
gbt2rk4	8.8889660621387
gbt2r7f	2.5966045693779516
gbt2r7c	4.77704897927623
gbt2r79	4.793211843459515
gbt2r73	10.32032704261577
gbt2r72	6.938133049745241
gbt2r70	2.49715989247295
gbt2r6c	2.2124082303055714
gbt2r6f	3.7368860360129927
gbt2r6d	2.199518643785653
gbt2r66	1.5658927031197196
gbt2r64	2.4226359699222
gbt2r65	2.1647079012024073
gbt2r3g	1.7722386574443283
gbt2r3f	3.78537197265484
gbt2r3d	7.790723372206492
gbt2r39	1.7449001799335049
gbt2r3c	5.18267341276572
gbt2r3b	9.341401068015363
gbt2r1z	5.077087451998326
gbt2r4p	10.071877828061545
gbt2r4n	5.68804827457786
gbt2r4j	6.520449157721346
gbt2r4h	6.191789880977298
gbt2r1g	8.454281517847914
gbt2r1f	6.75199625882546
gbt2r1d	4.12836903994817
gbt2r19	4.12576279799163
gbt2r12	4.18008360343139
gbt2qcr	5.73104146476895
gbt2qcp	7.177084460987577
gbt2qcn	6.107136362480709
gbt2qby	3.6849255133465433
gbt2qbt	4.675336688463441
gbt2qbs	5.481418680000101
gbt2qbk	1.7789602042856745
gbt2qb7	3.347789744856385
gbt2qb5	3.1459576436287797
gbt2qb4	2.90387230170671
gbt2nzf	3.2293332811340805
gbt2nz9	3.94484927441819
gbt2nz8	2.18923661412812
gbt2nz2	4.93750703739528
gbt2nxp	3.75942535659683
gbt2nwz	2.39635414372262
gbt2nwy	1.47000416412196
gbt2nwt	3.41038514916569
gbt2nwm	1.64860574123081
gbt2nwk	3.49821948781356
gbt2nw7	3.12230843543252
gbt2nw5	2.04985931242668
gbt2ntf	1.3889395619297245
gbt2ntd	3.77340891841364
gbt2nt9	2.38377635036808
gbt2nt3	2.59256730306314
gbt2nt2	1.102312783451765
gbt2nmr	5.63630973174337
gbt2nmp	3.2886471440778
gbt2nmn	0.5453787957100981
gbt2nkv	3.512854788170235
gbt2nku	2.33652116653357
gbt2nke	1.61643676488558
gbt2nkd	3.34886714844086
gbt2nk9	3.454099723374494
gbt2nk2	1.88777437924129
gbt2nhp	1.1698201144458302
gbt2n5y	2.71028810576056
gbt2n5t	6.1897129183570705
gbt2n5k	1.40284519730753
gbt2n57	0.8016020327719879
gbt2n54	2.3297635197505397
gbt2n4c	0.52881685981058
gbt2jfx	0.238315790288003
gbt2jfm	1.59499180588826
gbt2jfk	2.2900886706592303
gbt2jf4	0.690384789517138
gbt2jcc	4.62974407790598
gbt2jcb	12.061518287473685
gbt2jc8	9.767985098992707
gbt2j9x	5.070898724175099
gbt2j9q	0.5314295438880011
gbt2j9j	1.6005741562566103
gbt2j9h	0.8465989671363209
gbt2j8g	0.6830493424882375
gbt2j8f	7.1936842752739505
gbt2j89	7.531516880429885
gbt2j82	7.700051643466624
gbt2j83	5.247120856225774
gbt2j81	0.821857199449897
gbt2j80	3.6872577722298
gbt2j2p	6.06351661812664
gbmrvrz	7.42705157851558
gbt2j2n	1.435839243614287
gbt2j2j	0.43593135466576804
gbmrvrv	6.245750226206591
gbmrvrt	9.351951239502995
ubz51uv	3.13925503543711
ubz51uy	3.94121822097073
ubz51uz	1.4550090908561393
ubz54hb	1.4567793179768154
ubz54hc	1.3063971645971857
ubz54hf	1.96746637354182
ubz54hd	1.52371801788937
ubz54he	1.4322405953145434
ubz54hs	1.0406097742504312
ubz54ht	0.5173913703113664
ubz54hw	0.9924310248167073
ubz54hq	1.637289697509655
ubz54hr	1.0421021135209503
ubz54k2	0.6480463430911322
ubz54k3	0.49612775426249617
ubz54k6	1.4589678874920402
ubz54k4	1.5224853111179033
ubz54k5	1.124269311519283
ubz54kh	0.941825806461291
ubz54kj	0.9955664372916189
ubz54kn	1.35529586320038
ubz547y	1.2184021778530199
ubz547z	0.9883268086461208
ubz54eb	0.6761033757664986
ubz54ec	0.7886930043590978
ubz54ed	1.1077175340665049
ubz54ee	1.2546797789907265
ubz54es	1.4802011992371997
ubz54et	2.4915492673987596
ubz54em	2.99577973955315
ubz54eq	3.3032873052016027
ubz54er	8.118218706973524
ubz54ep	9.68798778798071
ubz54g0	7.345607705962145
ubz54fc	5.262782431396291
ubz54ff	5.170060848638366
ubz54fd	5.5988872427369705
ubz54fe	4.797962914363058
ubz54fs	4.9283755117828365
ubz54fk	4.588075401557585
ubz54fm	3.6487585603381922
ubz54fq	3.4937528964456304
ubz54fn	3.117215945684593
ubz54fp	2.477011447284453
ubz551b	1.73198395263069
ubz551c	1.9915339807250134
ubz5519	2.3904126682051148
ubz551d	2.428665056984592
ubz551e	1.2059205166034435
ubz5517	0.9859137688247307
ubz551k	5.610552820907082
ubz551m	9.052841344043276
ubz551q	10.757919801130946
ubz551r	14.15900293781176
ubz5532	14.169695426912
ubz5538	11.958318545855233
ubz5539	13.533812069283659
ubz553d	12.7502115250937
ubz553e	12.734496014795667
ubz553g	12.43910851353245
ubz553u	11.01817860829002
ubz553v	10.548422155569702
ubz553y	9.693876823079009
ubz556n	9.27087418495063
ubz556p	8.786309528371692
ubz55d0	7.924272643350217
ubz55d1	7.798375461486498
ubz55d3	7.06064215097457
ubz55d6	7.428406331017367
ubz55d7	7.406263641030355
ubz55dk	7.810431672449536
ubz55dm	7.32918796329718
ubz55dt	7.422408322765755
ubz55dw	7.690591113349922
ubz55dx	7.867111148821765
ubz55f8	7.8992231051353645
ubz55fb	7.676611616663259
ubz55fc	7.100353768238074
ubz55ff	7.050705527863873
ubz55fg	6.900085816451099
ubz55g5	6.45935887196836
ubz55gh	6.978304773977917
ubz55gj	6.476989560587943
ubz55gn	6.434332343524957
ubz55gr	7.075998343124111
ubz5h52	6.607404069017886
ubz5h53	5.360348854070158
ubz5h5d	5.253666955249013
ubz5h5e	5.3446861601458
ubz5h5s	5.2797299941592994
ubz5h5t	4.7960339178158895
ubz5h5v	5.289931552162673
ubz5h5y	5.996023612645715
ubz5h5z	5.5293727812871225
ubz5h7b	5.327718224585881
ubz5hk0	4.633190702569601
ubz5hk1	4.549153481672775
ubz5hk4	4.88625700834267
ubz5hk5	1.3870583811119515
ubz5hkk	1.138775790709201
ubz5hkm	2.2266908940980743
ubz5hkq	1.4225713462421818
ubz5hkr	4.007833969251451
ubz5hs2	2.7645581650648303
ubz5hs3	5.915080310417506
ubz5hs1	10.65837116223694
u0y0f98	0.3376419944426199
u0y0f92	1.069210146396466
u0y0f90	5.290594769718572
u0y0f8c	6.348745578260679
u0y0f89	6.773900093000194
u0y0f86	5.804198701069957
u0y0f84	5.4422125007767885
u0y0f85	5.60311353390224
u0y0dxg	5.815541503807726
u0y0dxe	6.4225465710463805
u0y0dxs	9.8686642590976
u0y0dxk	10.73757397736602
u0y0dxh	6.365678209167358
u0y0dxj	3.5446515445822597
u0y0dwv	2.0801696978793762
u0y0dwt	0.5691311612255805
u0y0dwq	0.21007780056919165
u0y0dwn	0.8866204616695106
u0y0dtz	1.2851482609506002
u0y0dtx	3.5565928033041976
u0y0dtr	4.17711867051996
u0y0dv2	4.298067381341911
u0y0dv0	3.03672818140552
u0y0dub	0.709266068095636
u0y0du9	0.5075248081458585
u0y0du3	3.83564873174058
u0y0du4	3.456785331509038
u0y0dgf	1.997896764481235
u0y0dgg	2.4883995992622867
u0y0dge	8.016348456105268
u0y0dgs	9.33350666928736
u0y0dgk	11.089561352649106
u0y0dgj	7.7191495592036
u0y0dfy	3.650675577865219
u0y0dfw	2.4732307383488354
u0y0dfx	1.443401933594714
u0y0dfr	2.513016700783674
u0y0e42	3.8861346922037985
u0y0e43	10.11699958806263
u0y0e41	16.956708963957702
u0y0e44	20.343929348566423
u0y0e1f	16.0296983748763
u0y0e1g	11.521004724184731
u0y0e1u	7.571697124268169
u0y0e1s	8.042135913876253
u0y0e1t	11.6861852232937
u0y0e1m	12.2104291019186
u0y0e1q	10.19273521170784
u0y0e1n	6.6006047396557
u0y0e1p	3.7292260597646703
u0y0e2b	6.14472166678958
u0y0e2c	8.60795221704697
u0y0e29	9.493718249498533
u0y0e2d	9.74361794385009
u0y0e26	9.35856593864683
u0y0e27	8.371216797083594
u0y0e25	8.81875656739612
u0y0e2h	7.686261011503016
u0y07ru	5.48078075878271
u0y07rv	5.252431685731507
u0y07rt	3.6881204270675205
u0y07rw	0.8533177976513644
u0y07rq	0.5792236371407983
u0y07rr	0.6249844429077579
u0y07rp	1.556944328754099
u0y07x0	3.5997506467736398
u0y07wb	3.3056545198312968
u0y07wc	3.4386748116545403
u0y07w9	3.9025843757496523
u0y07w6	2.1146725261225128
u0y07w5	3.2693304335495226
u0y07tu	2.177926044814172
u0y07tt	0.4136067390492975
u0y07tw	0.1781327016600995
u0y07tq	0.014892629886754378
u0y07tr	0.391377737869422
u0y07tp	1.18929023670227
u0y07v0	1.5633272252535049
u0y07uc	0.92482001081776
u0y07uf	4.36779820557708
u0y07ud	6.898319075792567
u0y07ue	7.336764800943285
u0y07uk	6.998293786012592
u0y07um	6.194924655133103
u0y07uj	5.3342810761552775
u0y07un	4.763452785939281
u0y07up	5.71003620979598
u0y07gz	8.235280204344996
u0y0k5b	12.763337241887951
u0y0k5c	8.843979609736483
u0y0k59	6.104241051225798
u0y0k5d	1.4637271149480742
u0y0k56	1.28081102911885
u0y0k57	0.598910280351988
u0y0k55	0.5061069435449879
u0y0k4g	1.4637223556883225
u0y0k4e	2.047277792847184
u0y0k47	2.0918367673625533
u0y0k46	5.133365335831273
u0y0k44	2.647891775201808
u0y0k41	0.507460162680809
u0y0k1c	0.43793571030955303
u0y0k19	0.628166710119089
u0y0k18	1.1818948158276257
u0y0k12	4.06040752278282
u0y07cr	6.410437866106164
u0y07cp	6.086691408248337
u0y07cn	5.084720094512105
u0y07by	4.313588063879386
u0y07bv	4.82561182679684
u0y07bt	5.062906036496004
u0y07bk	4.813504462852513
u0y07bh	4.9128818909450995
u0y07b5	4.972540701187838
u0y05zg	5.231519233780225
u0y05zf	4.9257369799508
u0y05zd	4.546543865700183
u0y05z9	4.350213858185395
u0y05z3	4.37070079498134
u0y05z2	4.41512426207953
u0y05z0	5.044536174127745
u0y05yb	4.61729700715908
u0y05wz	3.1579857035840466
u0y05wx	2.71341157733093
u0y05wr	3.2273195122803395
u0y05wq	2.6511317124083376
u0y05wn	1.3645131254888139
u0y05ty	1.8352313844792618
u0y05tw	3.0525207181517136
u0y05tq	4.481137641616941
u0y05tn	5.968876528227855
u0y05sy	5.9655401163187
u0y05sw	5.861424405286552
u0y05sx	5.982622798385851
u0y05sr	6.460017605770884
u0y05sp	5.94508316551443
u0y05ez	5.28281722560777
u0y05ex	3.7341435943500123
u0y05er	4.062718636772125
u0y05ep	4.972119042049232
u0y05dz	5.24877093382184
u0y05f8	5.413688207282847
u0y05f2	5.690808197587749
u0y05f0	5.850596372116972
u0y05cb	6.47412897806535
u0y05c8	6.07764837219919
u0y05c2	6.118749672986334
u0y05c0	5.830473705895204
u0y05bb	5.82536695708467
u0y05bc	6.03968040368932
u0y05b9	6.730585362055704
u0y05b3	8.219098853382002
u0y05b1	8.06542942305271
u0wpgzb	7.529741771046211
u0wpgz8	7.630332109038192
u0wpgz2	6.372266239947059
u0wpgxr	5.562313446497215
u0wpgxp	6.46357279924003
u0wpgwz	6.16247999988173
u0wpgwy	5.84889864526908
u0wpgww	4.998745346336893
u0wpgwt	4.37984694377875
u0wpgwm	3.89934629519918
u0wpgwj	3.53623824387337
u0wpgwh	3.224026254315397
u0wpgtu	3.2151312387481283
u0wpgte	3.344880545428724
u0wpgt7	2.612421401763555
u0wpgt6	3.3985240052933228
u0wpgt4	3.7404275347255127
u0wpgsc	4.179169249724216
u0wpgs9	4.084471677122091
u0wpgs8	3.729668254690325
u0wpgs2	3.819298571750334
u0wpgkp	3.7734611162583214
u0wpg7z	3.73152328272094
u0wpg7y	3.3070240562290922
u0wpg7w	2.6567578981271853
u0wpg7t	2.24549450916611
u0wpg7m	2.465411577525354
u0wpg7j	2.992017747914245
u0wpg7h	3.055047183378192
u0wpg6u	3.2938096843556566
u0wpg6g	3.27589469636092
u0wpg6e	3.112316121473884
u0wpg67	2.6024090794080696
u0wpg66	3.127684462274217
u0wpg64	3.4281410776021133
u0wpg61	3.5028563575874196
u0wpg3c	3.634927013472614
u0wpg38	3.8458187197565077
u0wpg32	3.6690376462947296
u0wpg1r	3.32467530277819
u0wpg1p	2.971645597140002
u0wpg0z	2.9741732683508997
u0wpg0y	2.5253298720647472
u0wpg0w	2.12537539924478
u0wpg0m	1.6395861143786474
u0wpg0j	1.9895775349326736
u0wpg0h	2.32364225578904
u0wpepu	2.010994747558255
u0wpeps	1.1232706004060349
u0wpepe	0.8580272651275614
u0wpep7	0.7028115892151837
u0wpep5	0.31965044274703597
u0wpep4	0.5221586061129375
u0wpenf	1.237698486425965
u0wpen9	2.20040350762249
u0wpen3	2.3212047277090235
u0wpen0	2.7860474241112665
u0wpejb	4.1323823541099225
u0wpdvx	3.45730787192591
u0wpdvr	2.60457573761936
u0wpdvq	2.22995232471961
u0wpdvn	2.3953543578712235
u0wpduv	2.4301164879271777
u0wpdut	2.00051082983294
u0wpdus	2.09057213555076
u0wpduk	2.1782701473587927
u0wpduh	2.3679271250405898
u0wpdu5	2.12739919135778
u0wpdgg	2.3497197546800352
u0wpdgf	2.48287766966187
u0wpdgd	2.3118529928611724
u0wpdg6	2.63530047902135
u0wpdg3	2.42398119573587
u0wpdg1	1.9540994120550401
9u8ddcm	2.53404673704991
9u8ddct	1.5201291428035462
9u8ddcv	1.296875945839375
9u8ddfj	2.371557412488958
9u8ddfm	0.4559559579941711
9u8ddfq	0.6514907500138397
9u8ddfw	2.2058261289048144
9u8ddfx	2.641783813265902
9u8ddfz	2.4543804181146096
9u8de4b	3.812431167782281
9u8de48	3.8664094019610697
9u8de49	4.076746809441115
9u8de4d	1.7720623459358085
9u8de46	2.5270001954367
9u8de47	1.4614212560127842
9u8de4k	1.6929734295699728
9u8de4h	0.969736008302834
9u8de4j	1.5702381926425903
9u8de1v	1.72853947243858
9u8de1y	0.9419000002012476
9u8de1z	0.454472850625557
9u8de1x	4.275932068297318
9u8de38	3.79168096325238
9u8de32	1.3430634007397528
9u8de33	2.1265705989901913
9u8de31	2.88214589611286
9u8de34	4.790442688067063
9u8de35	4.482870576899705
9u8de2g	3.28025197384548
9u8de2u	2.301877540648272
9u8de2s	2.05050320704577
9u8de2t	2.0952876067026325
9u8de2q	1.4641666060862235
9u8de2r	1.2057842706827266
9u8de2p	3.1990104869404403
9u8de80	2.070147695592466
9u8d7xb	4.19609173514202
9u8d7xc	3.300073757738872
9u8d7xf	1.4682320464673735
9u8d7xd	1.185191673877829
9u8d7xe	0.8920298448021383
9u8d7x7	0.9889861527067232
9u8d7xk	2.279818765739247
9u8d7xj	1.173300332659208
9u8d7wy	6.59551949558589
9u8d7ww	9.544386530699985
9u8d7wx	8.02454963389637
9u8d7wr	5.110193687116643
9u8d7y2	3.649662270050117
9u8d7y0	4.124881663769928
9u8d7y1	6.197201433254563
9u8d7vc	6.760368395370193
9u8d7vf	5.2777857257266
9u8d7vd	4.512030932590495
9u8d7ve	2.1525848811896
9u8d7v7	1.9975479267661527
9u8d7vk	5.28177978059479
9u8d7vh	2.251469321176371
9u8d7vj	0.49150214436773404
9u8d7uv	2.5378506185757295
9u8d7ut	3.5557240216684707
9u8d7uw	6.96623744992522
9u8d7uq	10.613957872704935
9u8d7ur	8.859654323200969
9u8d7up	6.157920435209177
9u8dkh0	6.147162971987396
9u8dk5b	4.922668312618223
9u8dk5c	5.068500254162821
9u8dk59	6.06614832541395
9u8dk5d	6.19498071420602
9u8dk56	4.49644512928742
9u8dk57	1.6862642104253502
9u8dk55	1.085825619819117
9u8dk5h	1.3101457192572683
9u8dk4u	1.7385591089494874
9u8dk4v	1.451436160420809
9u8dk4t	0.23555125803776997
9u8dk4w	3.17513891227872
9u8dk4x	6.020703200202172
9u8dk4r	3.53178394632915
9u8dk62	1.47225180196159
9u8dk60	1.600730478179425
9u8dk61	5.3779007816365185
9u8dk64	8.692094670774555
9u8dk3f	7.239586882090941
9u8dk3g	6.331997827978806
9u8dk3e	4.709133247140913
9u8dk3s	8.429905370163446
9u8dk3t	13.858188187487201
9u8dk3m	13.564573398745084
9u8dk3q	13.4507530493797
9u8dk3p	7.441214357123464
9u8dk3r	11.146136848766023
9u8dk92	7.6439260957341615
9u8dk98	2.05705505885258
9u8dk99	1.4871584887496259
9u8dk9d	1.4504248310161982
9u8dk9g	7.490638567025728
9u8dk9u	7.3673945185300544
9u8dk9v	7.44480137890616
9u8dkdj	7.18171010577091
9u8dkdn	5.392187121812722
9u8dkdp	1.1614581543054878
9u8dkf0	1.88926249686911
9u8dkf2	2.7860381136528534
9u8dkf3	3.451663657424695
9u8dkf6	1.7255264879213594
9u8dkf7	2.8204410724412954
9u8dkfe	2.0859450981780467
9u8dkfs	1.4809127937779603
9u8dkft	4.71787881680035
9u8dkfy	4.328127892908715
9u8dkfz	6.938326483118646
9u8dm4b	7.39820153286627
9u8dm50	6.79594102221731
9u8dm51	5.7293786520061705
9u8dm54	4.350578295879522
9u8dm56	7.93275407134156
9u8dm57	8.715663137510033
9u8dm5e	5.88565583153676
9u8dm5s	3.566493287931495
9u8dm5u	1.351053256486163
9u8dm5v	1.1954818293118379
9u8dm5y	2.1253839147322453
9u8dm5z	5.524075054295001
9u8dm7b	14.325700690696797
9u8dm7c	1.4013535579468122
9u8dmk4	1.2625695733650808
9u8dmk5	1.1955236203151536
9u8dmkh	2.909763007029584
9u8dmkj	7.871956263663111
9u8dmkn	8.861805850895335
9u8dmkp	5.5253586560814085
9u8dms0	4.654657483876713
9u8dms1	4.723525326190573
9u8dmec	7.671180426789076
9u8dmef	4.644686516975512
9u8dmed	2.1464227145113686
9u8dmee	1.0839150944843032
9u8dme7	2.84552435377036
9u8dmek	2.0027309539147398
9u8dmem	0.26772712612603305
9u8dmej	0.03226936154583786
9u8dmen	0.49238680868196
9u8dmdy	1.3594494925480534
9u8dmdz	0.7698715577210802
9u8dmf8	1.939421394860883
9u8dmf9	1.5450862166564159
9u8dmf3	1.1101616841624773
9u8dmf6	5.083641760831987
9u8dmf4	8.73970768722214
9u8dmf5	9.105788366530964
9u8dmfh	9.00116867244584
9u8dmcu	10.75257447727432
9u8dmcv	11.921204525880732
9u8dmct	11.51777971618245
9u8dmcw	10.743767020131605
9u8dmcr	8.048182558406157
9u8dq12	7.73860698364898
9u8dq10	7.634752687674326
9u8dq11	7.454757120660014
9u8dq0f	7.334620695723317
9u8dq0g	5.590395750480799
9u8dq0e	5.204506893759112
9u8dq0s	4.05676974439627
9u8dq0k	10.492074404216115
9u8dq0h	2.663144727431227
9u8dq0j	1.412262470559975
9u8dq0n	1.6332462493403115
9u8dq0p	1.5028463658702045
9u8dq20	2.783670233390916
9u8dq21	4.376540154743289
9u8dq24	4.933848822316857
9u8dnrf	6.665444721926456
9u8dnrd	2.1612769334532955
9u8dnr6	2.78333615649162
9u8dnr4	5.492028854210388
9u8dnqf	7.867416010811039
9u8dnqd	9.386293370720987
9u8dnq6	11.16432022628246
9u8dnq4	11.857226354634014
9u8dnmf	10.958636546260694
9u8dnmd	5.133148073139259
9u8dnm6	7.219218777398661
9u8dnm4	11.517472075359686
9u8dnkf	11.943404438720911
9u8dnkd	10.401408728169976
9u8dnk6	6.415174650436009
9u8dnk4	2.0150264130398763
9u8dn7f	5.528135930106546
9u8dn7c	5.564725538015783
dnwg653	1.8058445824360099
dnwg3gr	1.20963899065911
dnwg3gq	6.18533745313038
dnwg3gt	2.45874721598671
dnwg3gs	4.316140801763353
dnwg3gk	2.6220252674884437
dnwg3g6	1.25450954668617
dnwg3g3	5.900117456732392
dnwg3g2	2.95872942339607
dnwg3er	7.7478307476262405
dnwg3ex	5.288541054405992
dnwg3ey	1.7323594167780758
dnwg3ev	6.348323498106216
dnwg3et	6.779117365652687
dnwg3ew	2.535238749631111
dnwg3eq	2.07284983725385
dnwg3em	3.8314018716253053
dnwg3ek	4.613006339439841
dnwg3es	4.18421604043024
dnwg3ee	3.7204838567315934
dnwg3e6	2.6525838783043825
dnwg3e3	3.4297313292082747
dnwg3e2	3.702290402139831
dnwg3e8	2.02018331198319
dnwg37x	6.995497074747354
dnwg3e7	6.167219437644443
dnwg3ej	12.5257048776724
dnwg3dv	7.17882304320615
dnwg3dy	9.833340376185712
dnwg3dw	7.366720532928703
